wavelength_micron,normalized_flux,err_normalized_flux
2.3424641,1.080124e+00,7.083000e-03
2.3424749,1.086594e+00,4.054000e-03
2.3424858,1.053136e+00,7.067000e-03
2.3424967,1.097696e+00,6.593000e-03
2.3425076,1.086084e+00,7.344000e-03
2.3425185,1.079262e+00,6.175000e-03
2.3425293,1.062928e+00,5.967000e-03
2.3425402,1.086968e+00,3.675000e-03
2.3425511,1.071200e+00,5.097000e-03
2.3425620,1.075937e+00,4.371000e-03
2.3425729,1.051145e+00,5.530000e-03
2.3425837,1.054430e+00,5.937000e-03
2.3425946,1.046128e+00,7.212000e-03
2.3426055,1.053209e+00,6.542000e-03
2.3426164,1.037086e+00,5.597000e-03
2.3426272,1.046152e+00,4.613000e-03
2.3426381,1.035248e+00,7.985000e-03
2.3426490,1.038240e+00,6.317000e-03
2.3426599,1.030327e+00,7.198000e-03
2.3426707,1.035400e+00,3.626000e-03
2.3426816,1.027298e+00,4.307000e-03
2.3426925,1.033133e+00,6.375000e-03
2.3427034,1.015534e+00,5.665000e-03
2.3427142,1.022537e+00,4.747000e-03
2.3427251,9.992290e-01,5.917000e-03
2.3427360,9.955990e-01,6.697000e-03
2.3427468,9.876450e-01,4.606000e-03
2.3427577,9.808050e-01,3.609000e-03
2.3427686,9.598900e-01,4.024000e-03
2.3427795,9.480450e-01,7.576000e-03
2.3427903,9.359630e-01,6.230000e-03
2.3428012,9.282980e-01,5.349000e-03
2.3428121,8.932680e-01,7.110000e-03
2.3428229,8.895790e-01,5.445000e-03
2.3428338,8.788430e-01,8.358000e-03
2.3428447,8.795870e-01,6.803000e-03
2.3428555,8.677800e-01,4.258000e-03
2.3428664,8.687440e-01,4.555000e-03
2.3428773,8.485020e-01,3.092000e-03
2.3428881,8.487450e-01,5.622000e-03
2.3428990,8.246560e-01,4.246000e-03
2.3429099,8.317020e-01,5.332000e-03
2.3429207,8.243640e-01,7.283000e-03
2.3429316,8.287380e-01,5.370000e-03
2.3429424,8.155870e-01,4.988000e-03
2.3429533,8.345310e-01,6.518000e-03
2.3429642,8.226390e-01,5.715000e-03
2.3429750,8.174960e-01,5.047000e-03
2.3429859,8.197860e-01,5.626000e-03
2.3429968,8.233440e-01,4.999000e-03
2.3430076,8.336660e-01,6.197000e-03
2.3430185,8.345370e-01,5.658000e-03
2.3430293,8.307470e-01,5.291000e-03
2.3430402,8.591240e-01,7.087000e-03
2.3430511,8.499710e-01,3.538000e-03
2.3430619,8.829550e-01,5.383000e-03
2.3430728,8.760970e-01,5.865000e-03
2.3430836,9.054070e-01,9.332000e-03
2.3430945,9.123030e-01,3.437000e-03
2.3431054,9.182100e-01,5.427000e-03
2.3431162,9.277060e-01,4.894000e-03
2.3431271,9.610180e-01,4.764000e-03
2.3431379,9.609310e-01,4.654000e-03
2.3431488,9.812830e-01,4.773000e-03
2.3431596,9.897850e-01,4.275000e-03
2.3431705,1.002526e+00,3.239000e-03
2.3431813,1.008960e+00,5.031000e-03
2.3431922,1.020161e+00,4.042000e-03
2.3432030,1.004146e+00,5.082000e-03
2.3432139,1.020579e+00,4.911000e-03
2.3432248,1.006205e+00,5.332000e-03
2.3432356,1.012897e+00,5.743000e-03
2.3432465,9.932110e-01,6.689000e-03
2.3432573,9.920740e-01,8.553000e-03
2.3432682,9.556710e-01,6.623000e-03
2.3432790,9.548970e-01,6.810000e-03
2.3432899,9.456080e-01,7.050000e-03
2.3433007,9.137260e-01,7.104000e-03
2.3433116,8.890720e-01,6.113000e-03
2.3433224,9.020080e-01,8.305000e-03
2.3433333,8.718070e-01,6.590000e-03
2.3433441,8.406490e-01,3.384000e-03
2.3433549,8.223440e-01,3.753000e-03
2.3433658,8.242630e-01,4.093000e-03
2.3433766,7.978800e-01,3.858000e-03
2.3433875,7.954530e-01,6.111000e-03
2.3433983,7.836660e-01,4.309000e-03
2.3434092,7.775480e-01,5.028000e-03
2.3434200,7.719420e-01,4.763000e-03
2.3434309,7.719690e-01,6.342000e-03
2.3434417,7.781160e-01,7.322000e-03
2.3434526,7.754830e-01,7.451000e-03
2.3434634,7.716450e-01,5.640000e-03
2.3434742,7.773050e-01,6.458000e-03
2.3434851,7.691390e-01,4.949000e-03
2.3434959,7.512640e-01,6.733000e-03
2.3435068,7.557000e-01,5.712000e-03
2.3435176,7.891240e-01,6.747000e-03
2.3435285,7.792430e-01,8.039000e-03
2.3435393,7.756260e-01,5.845000e-03
2.3435501,7.880880e-01,4.360000e-03
2.3435610,7.892870e-01,4.630000e-03
2.3435718,8.064540e-01,5.828000e-03
2.3435827,8.059000e-01,8.388000e-03
2.3435935,8.222610e-01,4.966000e-03
2.3436043,8.419850e-01,4.461000e-03
2.3436152,8.554670e-01,8.203000e-03
2.3436260,8.815300e-01,3.989000e-03
2.3436368,8.788240e-01,3.840000e-03
2.3436477,8.938310e-01,7.147000e-03
2.3436585,9.163560e-01,5.571000e-03
2.3436693,9.375950e-01,5.847000e-03
2.3436802,9.330330e-01,8.293000e-03
2.3436910,9.340600e-01,8.006000e-03
2.3437018,9.179700e-01,4.536000e-03
2.3437127,9.135290e-01,6.048000e-03
2.3437235,9.050330e-01,7.407000e-03
2.3437343,9.094750e-01,6.380000e-03
2.3437452,8.915450e-01,5.318000e-03
2.3437560,8.920180e-01,6.729000e-03
2.3437668,8.942990e-01,5.100000e-03
2.3437777,8.854530e-01,5.581000e-03
2.3437885,8.802440e-01,6.099000e-03
2.3437993,8.852930e-01,5.787000e-03
2.3438102,9.024150e-01,6.832000e-03
2.3438210,9.188090e-01,7.843000e-03
2.3438318,8.843210e-01,4.632000e-03
2.3438427,8.685220e-01,7.692000e-03
2.3438535,8.651140e-01,7.383000e-03
2.3438643,8.955370e-01,6.635000e-03
2.3438751,9.105400e-01,8.429000e-03
2.3438860,8.871130e-01,7.076000e-03
2.3438968,8.908130e-01,5.822000e-03
2.3439076,8.805040e-01,6.229000e-03
2.3439184,8.810560e-01,6.395000e-03
2.3439293,8.813100e-01,4.498000e-03
2.3439401,8.925770e-01,4.225000e-03
2.3439509,8.963790e-01,5.719000e-03
2.3439617,8.902040e-01,5.049000e-03
2.3439726,9.032570e-01,6.699000e-03
2.3439834,9.040960e-01,7.073000e-03
2.3439942,9.013790e-01,4.717000e-03
2.3440050,9.030090e-01,7.156000e-03
2.3440159,9.255500e-01,5.400000e-03
2.3440267,9.164790e-01,5.009000e-03
2.3440375,9.264380e-01,5.771000e-03
2.3440483,9.125150e-01,5.888000e-03
2.3440591,9.139260e-01,3.981000e-03
2.3440700,9.101870e-01,4.444000e-03
2.3440808,9.049190e-01,4.730000e-03
2.3440916,8.881990e-01,4.443000e-03
2.3441024,8.803990e-01,7.037000e-03
2.3441132,8.689840e-01,5.714000e-03
2.3441241,8.635440e-01,4.382000e-03
2.3441349,8.461650e-01,4.899000e-03
2.3441457,8.373560e-01,4.313000e-03
2.3441565,8.278820e-01,4.762000e-03
2.3441673,8.278930e-01,5.633000e-03
2.3441781,8.178060e-01,3.363000e-03
2.3441890,8.254030e-01,6.928000e-03
2.3441998,8.158540e-01,6.024000e-03
2.3442106,8.223630e-01,4.179000e-03
2.3442214,8.083450e-01,4.786000e-03
2.3442322,8.022720e-01,4.719000e-03
2.3442430,8.077580e-01,6.928000e-03
2.3442538,8.159950e-01,3.961000e-03
2.3442646,8.042340e-01,4.544000e-03
2.3442755,8.120700e-01,5.298000e-03
2.3442863,8.133290e-01,5.087000e-03
2.3442971,8.292260e-01,8.904000e-03
2.3443079,8.211570e-01,4.064000e-03
2.3443187,8.299870e-01,4.088000e-03
2.3443295,8.337960e-01,5.545000e-03
2.3443403,8.546920e-01,5.226000e-03
2.3443511,8.635220e-01,6.037000e-03
2.3443619,8.717810e-01,4.780000e-03
2.3443728,8.862320e-01,3.512000e-03
2.3443836,9.073160e-01,5.129000e-03
2.3443944,9.063150e-01,5.160000e-03
2.3444052,9.294530e-01,6.149000e-03
2.3444160,9.402260e-01,4.317000e-03
2.3444268,9.521810e-01,6.815000e-03
2.3444376,9.590380e-01,8.707000e-03
2.3444484,9.963520e-01,5.691000e-03
2.3444592,1.001409e+00,8.451000e-03
2.3444700,1.022696e+00,7.369000e-03
2.3444808,1.026834e+00,8.092000e-03
2.3444916,1.034165e+00,9.045000e-03
2.3445024,1.028744e+00,7.119000e-03
2.3445132,1.058218e+00,4.847000e-03
2.3445240,1.054208e+00,4.655000e-03
2.3445348,1.068146e+00,7.771000e-03
2.3445456,1.066755e+00,4.172000e-03
2.3445564,1.064568e+00,4.063000e-03
2.3445672,1.065619e+00,5.431000e-03
2.3445780,1.063915e+00,5.470000e-03
2.3445888,1.056587e+00,6.440000e-03
2.3445996,1.083436e+00,4.897000e-03
2.3446104,1.070096e+00,5.229000e-03
2.3446212,1.061663e+00,6.007000e-03
2.3446320,1.050965e+00,5.452000e-03
2.3446428,1.049135e+00,4.888000e-03
2.3446536,1.040458e+00,6.935000e-03
2.3446644,1.045708e+00,7.412000e-03
2.3446752,1.033150e+00,4.305000e-03
2.3446860,1.024014e+00,5.388000e-03
2.3446968,1.011785e+00,5.727000e-03
2.3447076,1.001599e+00,5.133000e-03
2.3447184,9.861770e-01,7.571000e-03
2.3447292,9.763180e-01,5.346000e-03
2.3447400,9.599010e-01,7.360000e-03
2.3447508,9.596810e-01,7.543000e-03
2.3447616,9.310190e-01,8.325000e-03
2.3447724,9.170670e-01,1.388700e-02
2.3447832,9.110780e-01,9.635000e-03
2.3447939,9.189480e-01,7.768000e-03
2.3448047,8.778480e-01,5.593000e-03
2.3448155,8.589110e-01,7.446000e-03
2.3448263,8.201760e-01,5.424000e-03
2.3448371,8.259340e-01,6.639000e-03
2.3448479,8.162140e-01,4.988000e-03
2.3448587,7.955550e-01,5.508000e-03
2.3448695,7.847200e-01,5.451000e-03
2.3448803,7.820070e-01,7.909000e-03
2.3448911,7.850860e-01,8.859000e-03
2.3449018,7.631400e-01,1.128100e-02
2.3449126,7.514630e-01,9.469000e-03
2.3449234,7.687620e-01,6.193000e-03
2.3449342,7.632620e-01,7.408000e-03
2.3449450,7.541140e-01,5.625000e-03
2.3449558,7.499500e-01,7.671000e-03
2.3449666,7.412910e-01,6.422000e-03
2.3449773,7.321730e-01,4.727000e-03
2.3449881,7.574270e-01,4.666000e-03
2.3449989,7.445760e-01,5.161000e-03
2.3450097,7.550250e-01,5.455000e-03
2.3450205,7.451270e-01,6.400000e-03
2.3450313,7.452200e-01,6.259000e-03
2.3450420,7.359160e-01,7.430000e-03
2.3450528,7.660470e-01,9.218000e-03
2.3450636,7.632280e-01,6.649000e-03
2.3450744,7.778610e-01,7.862000e-03
2.3450852,7.720710e-01,6.813000e-03
2.3450960,7.745650e-01,6.276000e-03
2.3451067,7.611880e-01,6.694000e-03
2.3451175,7.850200e-01,3.710000e-03
2.3451283,7.803750e-01,5.106000e-03
2.3451391,7.881280e-01,8.900000e-03
2.3451498,7.775430e-01,7.662000e-03
2.3451606,7.820130e-01,4.429000e-03
2.3451714,7.774640e-01,3.982000e-03
2.3451822,7.879750e-01,6.749000e-03
2.3451930,7.973730e-01,6.593000e-03
2.3452037,7.915030e-01,4.125000e-03
2.3452145,7.889150e-01,4.105000e-03
2.3452253,7.913140e-01,6.085000e-03
2.3452361,7.811780e-01,6.154000e-03
2.3452468,7.954220e-01,7.999000e-03
2.3452576,7.780200e-01,6.113000e-03
2.3452684,7.805000e-01,7.143000e-03
2.3452792,7.960040e-01,7.151000e-03
2.3452899,7.915130e-01,6.975000e-03
2.3453007,7.877150e-01,6.377000e-03
2.3453115,7.878630e-01,6.947000e-03
2.3453222,7.683690e-01,5.736000e-03
